timestamp,turbulence,u,v,w,p,q,r
0,0,-0.164897323541232,0.283591990570965,0.159917210299594,-0.008468091382612,-0.001094008083332,-0.001875003155119
0.025,0,-0.124093666672204,0.291528128391081,0.268871910007891,-0.009836560339105,0.000876416152784,-0.001703994121513
0.05,0,-0.195577990277471,0.304297168541555,0.230007431196407,-0.004546300338623,0.00120497155912,0.000369910197516
0.075,0,-0.220978502619591,0.374316118177326,0.147149167819479,-0.006667714292504,0.005071970555787,0.001312138413309
0.1,0,-0.116013855783655,0.397898430545078,0.140847120663007,-0.003630209114032,0.004246087831416,0.003521594525362
0.125,0,0.007145567135221,0.400602662923579,0.306453114430231,-0.001759248590822,0.005545419723381,-0.002547683494553
0.15,0,0.114030481956849,0.536258246387622,0.341957662125599,0.003108794789093,0.003760647475718,0.010968383963591
0.175,0,0.047844426953171,0.547530892023536,0.362234280561588,0.009811015207468,0.004584881228546,0.001250196134906
0.2,0,0.061832413315582,0.498938986862013,0.349154139715852,0.003794920346208,0.005277413713378,-0.001751509345482
0.225,0,0.086215852547061,0.509597295024541,0.36997351633988,-0.000896614784595,0.002070138458583,-0.000955190024255
0.25,0,0.029431194083136,0.411931515500993,0.322313748957562,0.000121207700332,-0.004535717406518,-0.003807241939814
0.275,0,-0.012209492485817,0.354840296371084,0.343850726824436,0.006405045459333,-0.002051281196279,-0.005268635181403
0.3,0,-0.005315282980314,0.306015233413516,0.247234745608966,0.007352120694472,-0.008101346585279,-0.014347039572216
0.325,0,-0.067589648910443,0.403256722409844,0.216897128800527,0.002938174180581,-0.003592725512307,-0.011717313280339
0.35,0,-0.132597010835548,0.39826214748518,0.152778565284501,0.004196493024564,-0.001547765878033,-0.012236379529123
0.375,0,-0.187476711603233,0.38517149293939,0.183092747673911,0.012347826207451,0.000770443645805,-0.007910182542466
0.4,0,-0.190923761957825,0.334435015471724,0.244726837425759,0.005680884392483,-0.002497351037465,-0.001140577035408
0.425,0,-0.255687561819218,0.301112209860906,0.126410444787364,0.00179937295213,0.002858298460452,0.000532817925819
0.45,0,-0.333821706898748,0.267719589361794,0.114074795965125,0.005785323521272,-0.001613348071807,-0.006161055263426
0.475,0,-0.407945566269319,0.209339933154226,0.073073313966314,0.006439609343143,-0.004659971839,-0.007107171217558
0.5,0,-0.348218161655683,0.146848368003537,0.09382656873971,0.002150997056322,-0.008118584498962,0.001838810604554
0.525,0,-0.370936259041388,0.098040214979607,0.202842249132765,0.002951979398617,-0.004678498006901,-0.004457602636789
0.55,0,-0.411958135308233,0.078760736355313,0.181311975644835,0.007834243695726,0.00275663672437,-0.001674583851962
0.575,0,-0.516342518646082,-0.002977810006447,0.264375989788043,0.008969492303363,-0.000907870356029,-0.00500560905163
0.6,0,-0.463738340427091,-0.075920584680661,0.41603434331199,0.009248509251299,0.002851660452368,0.004369321042051
0.625,0,-0.442354918260133,-0.054310832730476,0.434551120479744,0.005198326920784,0.012701605018399,-0.000417350050389
0.65,0,-0.475508344449573,-0.080280653186668,0.521450121725407,0.006562219942644,0.012801400286472,-0.002835029475563
0.675,0,-0.376176742387983,-0.050697112262422,0.487232783112554,0.005283119043041,0.004315781548377,0.002127697655382
0.7,0,-0.308204528096383,0.033206761405957,0.388781529554865,0.003800660940152,-0.000173838651463,0.002894143454775
0.725,0,-0.193198587232785,0.004918335491756,0.454140036855345,0.002756901138437,-0.000812413606784,0.002002708186042
0.75,0,-0.21723137290158,-0.074170122522908,0.401190629303199,0.003321151813052,-0.003148695942562,-0.002419393902265
0.775,0,-0.118844889627697,-0.023098871077211,0.427666854115713,0.001100488109154,0.001213877524933,-0.007338450673325
0.8,0,-0.045134432253776,0.052867633341129,0.337205290745009,0.006700532573004,0.00467978759232,-0.007603721973536
0.825,0,-0.024205447604454,-0.044761727002615,0.340411768929157,0.009609576483822,0.005649238613021,-0.004265288716881
0.85,0,0.036357932816806,-0.069650566497201,0.341880424794601,0.008947047323247,-0.001359893365904,-0.004573154364979
0.875,0,0.029023056695417,0.079389846092028,0.312625402517854,0.009123966010523,0.001267994965967,-0.000425274368291
0.9,0,-0.042709582602327,0.159994779527715,0.384095207817926,0.01182853404809,-0.007232796633269,-0.008667324610236
0.925,0,-0.004048610247519,0.124843514625572,0.362107937381581,0.006021519599397,-0.009879473901779,-0.004551893862496
0.95,0,0.02194362370069,0.180045304457427,0.100802342708691,0.003916228564087,-0.011509706666091,0.000307279365272
0.975,0,0.099493172501962,0.263644282627129,-0.008150749543661,-0.005404789617525,-0.013684833647963,-0.001130569313114
1,0,0.128875820778605,0.254001394170025,0.017144386133361,-0.007098968813812,-0.012215576129691,0.001013899788109
1.025,0,0.029824581090196,0.211723433172535,-0.069048537861318,-0.002834781172627,-0.005399894424475,0.00019257171742
1.05,0,-0.049719955245998,0.171438777772862,-0.056226119906374,-0.003993494275972,-0.004594248665588,-0.000633974151177
1.075,0,-0.231786369074131,0.134302104096096,-0.065838344948985,-0.000516444039631,-0.004453071979464,-5.29984139185863E-05
1.1,0,-0.257784951032527,0.130437796059063,-0.133283083491998,-0.001782833481021,0.00741414149641,-7.239939221486E-05
1.125,0,-0.265402634406219,0.10828226118277,-0.060287045504648,8.41512223136974E-05,0.007039607906262,-0.003712751841491
1.15,0,-0.28393966091689,0.159086691427457,-0.027411122682393,0.002569434070695,-0.002979352938341,-0.003355119221535
1.175,0,-0.306267067645996,0.124582681496745,-0.026379863543184,0.001012953421478,-0.008253084239957,-0.006914722345691
1.2,0,-0.268377359190493,0.069114440735629,0.002699993783464,-0.000420932266017,-0.001171367121856,-0.005271571327408
1.225,0,-0.361672863182067,0.045608172286511,-0.066397078929932,-0.004178435291424,0.003831740214379,0.000271136294048
1.25,0,-0.33422697295325,0.038568004188176,0.030904770584073,0.00108206075163,0.000782664754671,-0.009938290356643
1.275,0,-0.39571346424503,0.057209987781543,-0.057614146024243,0.001195202720049,0.00302582358078,-0.007820600690171
1.3,0,-0.442865781975203,0.147743758972423,-0.181760256794341,-0.006089496061606,0.008423779839383,-0.001041979577953
1.325,0,-0.375834303585859,0.120341257383278,-0.027885766684123,-0.002822333540579,0.007897041397776,0.011815641715493
1.35,0,-0.317298698599313,0.137285349639409,-0.072563944654028,-0.00371888138699,0.002533203507283,0.001987662031095
1.375,0,-0.270843081517507,0.134718743477768,-0.077913396345863,6.40524199786086E-05,-0.003611729083593,0.003185741202146
1.4,0,-0.231614168858158,0.237528817740845,-0.058151816019783,0.000489427945658,-0.001853926655827,0.010935737632008
1.425,0,-0.23725294064894,0.192024260416932,-0.008873328276769,-0.006494875404729,-0.001553509562349,0.013120830819154
1.45,0,-0.42365049077803,0.140587296213486,-0.097905499669883,-0.004072776335056,-0.001677591697967,0.000917426184073
1.475,0,-0.469130956429969,0.239573975594386,-0.081173791126926,-0.007088015575126,-0.002398318024895,-0.008515858064198
1.5,0,-0.418630200821311,0.394558371526654,0.056744678445751,0.000758542899215,-0.001638373008526,-0.004327056188373
1.525,0,-0.30386074782797,0.428680385483933,-0.030236576414644,0.000893499695796,0.000863505348879,-0.009552313030562
1.55,0,-0.247537211101119,0.349425057820039,0.074378441188855,0.003154242945122,-7.95428271552456E-05,-0.01217354871935
1.575,0,-0.237176929624746,0.34680127437247,0.165253485937512,0.003167981953357,-0.001492128414344,-0.007060606601585
1.6,0,-0.166597133595804,0.35904780410795,0.04443090082442,0.00566009592382,-0.002334988077946,0.000373295762502
